files_changed,lines_added,lines_deleted,test_count,previous_runtime_sec,previous_failure,cpu_usage_pct,memory_usage_mb,result,total_runtime_sec
-0.9511843793448155,-0.4130329951178474,0.18086827071586,-1.3777402331873008,18.095797863715706,-0.5282015384337324,-0.41883746616756706,-1.2240061638302056,0,1.048
0.3978882513829413,-0.5467770125845789,0.08148206943360968,-0.6467675216913076,0.206444766911304,-0.5282015384337324,-1.7273140387289774,0.9373582777834036,0,0.675
1.2972700052014459,1.2110015026924636,-1.1111523459533943,-0.6467675216913076,-0.2718184717002242,-0.5282015384337324,-0.5170155272394452,-1.4828320767450558,0,0.681
-0.05180262552631094,-0.4894581479559797,0.2802544719981103,0.8151779013006786,-0.26412522925607096,-0.5282015384337324,0.07543828957361219,0.962568593976407,0,1.129
-0.5014935024355632,-0.47035185974644667,-1.061459245312269,-1.3777402331873008,0.3103035399073731,-0.5282015384337324,-0.3705947982270752,-1.4828320767450558,0,0.35700000000000004
-0.05180262552631094,-1.0053279296133726,0.32994757263923546,-1.3777402331873008,-0.6795603212403475,-0.5282015384337324,-0.3443575577682113,-0.32651890735923506,0,0.35600000000000004
0.8475791282921936,2.070784472121452,1.0256509816149877,0.8151779013006786,-0.6808425283143731,-0.5282015384337324,0.6382694155460175,0.9071058983517968,0,1.135
3.995415266656959,1.3447455201591951,3.311533611106745,0.8151779013006786,0.31799678235152634,-0.5282015384337324,0.22016629339508778,1.0146699141086173,1,1.155
-0.5014935024355632,0.04551792191094631,-0.7136075408243929,-1.3777402331873008,0.3449231309060627,1.8932167501164119,-0.4636946837262701,-0.4223181088926545,1,0.384
-0.05180262552631094,-0.3748204186987813,-0.763300641465518,-1.3777402331873008,-0.6462229373156834,1.8932167501164119,0.18038725140906828,-0.22903901807961688,0,0.368
0.3978882513829413,-0.4894581479559797,2.4667509002076176,0.8151779013006786,-0.664173836352041,-0.5282015384337324,-0.8564069280137826,-1.7450193651523058,0,1.131
3.545724389747707,-0.6805210300513105,2.0195129944374908,0.8151779013006786,0.31286795405542417,-0.5282015384337324,-0.3900611379223614,1.402908783480891,1,1.127
-0.5014935024355632,-0.05001351913671905,-0.8626868427477684,0.8151779013006786,0.3064569186852963,1.8932167501164119,-0.3426648325773169,0.3171844994354866,1,1.1159999999999999
-0.05180262552631094,-0.5849895890036451,0.23056137135698518,0.8151779013006786,0.29363484794504113,1.8932167501164119,-0.4679264967035063,-1.45426038505965,0,1.105
1.2972700052014459,2.1089970485405183,0.32994757263923546,0.8151779013006786,0.28081277720478565,-0.5282015384337324,0.12706640789589288,1.4701362933289048,1,1.138
-0.05180262552631094,-0.2219701130225167,-0.16698343377201613,-1.3777402331873008,0.32184340357360286,1.8932167501164119,0.7042856979909005,1.433161162912498,1,0.382
-0.9511843793448155,-0.16465124839391748,0.32994757263923546,-1.3777402331873008,-0.6475051443897089,1.8932167501164119,0.4029806140116887,1.2970254554702718,0,0.369
2.19665175901995,1.822402725397522,2.8146026046954935,0.08420518980468551,-0.664173836352041,-0.5282015384337324,-0.022739771498265657,-0.20719007737901352,0,0.893
-0.9511843793448155,0.007305345491880165,-0.4651420376187671,-1.3777402331873008,0.007702670437344517,-0.5282015384337324,-1.4319334929178955,0.5810524755889354,0,0.373
-0.05180262552631094,-0.9097964885657073,-0.5148351382598922,0.8151779013006786,-0.6590450080559388,-0.5282015384337324,-0.7760024814462964,-1.5366140846234648,0,1.115
-0.5014935024355632,-0.4894581479559797,-0.4651420376187671,-1.3777402331873008,0.2923526408710154,-0.5282015384337324,1.6344381903874012,-1.1265262745505875,0,0.369
0.8475791282921936,0.9817260441780669,-0.9620730440300187,-0.6467675216913076,-0.664173836352041,-0.5282015384337324,-1.007905832598836,0.732314372746965,0,0.642
1.2972700052014459,1.1536826380638645,1.3735026861028639,0.8151779013006786,-0.3128490980690417,-0.5282015384337324,-1.6968449852928773,-0.5382855633804761,0,1.133
2.19665175901995,2.586654253778845,-0.11729033313089096,0.8151779013006786,0.31415016112944955,-0.5282015384337324,0.20239267889069598,-0.4441670495932578,0,1.164
2.6463426359292024,1.5931272668831251,1.4728888873851143,0.8151779013006786,0.35389858042424166,-0.5282015384337324,1.6039691369513012,1.0953429259262333,0,1.1260000000000001
-0.9511843793448155,0.771556873873203,0.9759578809738626,0.8151779013006786,0.307739125759322,-0.5282015384337324,-0.28172672570511675,1.2852606412468683,1,1.135
-0.5014935024355632,-0.8524776239371081,-0.5645282389010174,-1.3777402331873008,0.31799678235152634,1.8932167501164119,0.6408085033323586,0.3995381989993013,0,0.363
2.6463426359292024,0.44674997431114083,1.8207405918729904,0.8151779013006786,-0.6718670787961942,-0.5282015384337324,-1.6790713707884855,1.4247577241814946,1,1.135
1.2972700052014459,-0.33660784227971513,0.6281061764859864,0.8151779013006786,0.31799678235152634,1.8932167501164119,-0.12938145852461616,-1.361822559018633,0,1.121
-0.9511843793448155,-1.0053279296133726,-0.8626868427477684,0.8151779013006786,0.3000458833151687,-0.5282015384337324,-0.7243743631240153,-0.6088744487208897,0,1.114
-0.9511843793448155,-1.139071947080104,1.3238095854617387,-0.6467675216913076,0.29107043379699005,-0.5282015384337324,-0.9935176684762329,-0.7769432233409215,0,0.607
-0.05180262552631094,-0.6040958772131781,-0.0675972324897658,-1.3777402331873008,-0.3590085527339613,-0.5282015384337324,0.22355174377687662,-0.965180250915358,0,0.35900000000000004
-0.5014935024355632,-0.10733238376531827,0.18086827071586,0.8151779013006786,-0.6757137000182709,-0.5282015384337324,1.5963518735922764,0.739037123731765,0,1.122
-0.05180262552631094,-0.47035185974644667,0.08148206943360968,0.8151779013006786,0.3000458833151687,-0.5282015384337324,0.2988780147716797,0.20121704494766499,0,1.119
-0.5014935024355632,-0.31750155407018205,-0.3160627356953916,0.8151779013006786,0.2974814691671176,-0.5282015384337324,-0.5838781722797759,-1.3954363139426373,0,1.125
2.19665175901995,0.7906631620827361,-0.8129937421066432,0.8151779013006786,0.3051747116112709,-0.5282015384337324,-0.48570011120789774,-0.807195602772526,0,1.141
-0.5014935024355632,0.06462421012047938,0.8268785790504871,0.8151779013006786,0.32697223186970503,-0.5282015384337324,0.19477541553167127,-1.6794725430504933,0,1.123
-0.05180262552631094,0.06462421012047938,0.2802544719981103,-1.3777402331873008,0.3026102974632198,-0.5282015384337324,-0.22502043181015255,0.297016246481082,0,0.36500000000000005
-0.05180262552631094,0.04551792191094631,-0.5148351382598922,-1.3777402331873008,-0.6693026646481431,-0.5282015384337324,-1.3532217715413037,-0.4929069942330681,0,0.374
-0.05180262552631094,-0.24107640123204976,-0.6639144401832677,0.8151779013006786,-0.6564805939078877,-0.5282015384337324,0.01873199567864825,-1.376948748734434,0,1.109
-0.05180262552631094,-0.7569461828894427,-0.5645282389010174,0.8151779013006786,0.28465939842686216,-0.5282015384337324,-0.10399058066119934,0.86676939244299,1,1.116
0.8475791282921936,1.5740209786735921,1.1747302835383633,0.8151779013006786,0.29363484794504113,1.8932167501164119,1.235801407931758,-1.758464867121908,0,1.1360000000000001
-0.9511843793448155,-1.119965658870571,0.08148206943360968,-0.6467675216913076,0.3192789894255518,-0.5282015384337324,-1.2008765043608034,1.4650942300903038,0,0.607
-0.5014935024355632,-0.7378398946799096,-0.41544893697764196,0.8151779013006786,-0.3590085527339613,-0.5282015384337324,-0.09214150432493814,-0.9080368675445466,1,1.108
-0.05180262552631094,-0.26018268944158285,-0.3160627356953916,-0.6467675216913076,0.28337719135283673,1.8932167501164119,-1.4497071074222874,0.26172180381087634,0,0.625
1.746960882110698,0.29389966863487627,-0.36575583633651676,0.8151779013006786,-0.3359288254015015,-0.5282015384337324,-0.5009346379259481,-0.055928180220983906,0,1.1199999999999999
3.0960335128384546,4.36353905726542,-0.21667653441314128,0.8151779013006786,0.2987636762411433,-0.5282015384337324,-1.3735344738320372,-1.7769524323301114,0,1.165
0.8475791282921936,0.3321122450539424,-0.6142213395421425,0.8151779013006786,0.3577452016463181,-0.5282015384337324,-1.4420898440632626,-1.7399773019137046,0,1.114
0.8475791282921936,1.7459775725593898,-0.4651420376187671,0.8151779013006786,0.2923526408710154,-0.5282015384337324,-0.820859699004999,-1.104677333849984,0,1.1320000000000001
-0.5014935024355632,-0.9289027767752404,-0.9620730440300187,0.8151779013006786,0.31415016112944955,-0.5282015384337324,-0.1903195653968163,0.3255879381664877,1,1.117
-0.9511843793448155,-0.47035185974644667,-0.3160627356953916,0.8151779013006786,0.2949170550190665,1.8932167501164119,-0.08198515317957136,-1.550059586593067,1,1.111
2.6463426359292024,1.2110015026924636,-1.1608454465945193,0.8151779013006786,0.28722381257491325,1.8932167501164119,-1.639292328802466,1.0600484832560275,1,1.135
-0.9511843793448155,-0.7951587593085089,-0.7136075408243929,-1.3777402331873008,0.31799678235152634,1.8932167501164119,-0.09383422951583256,-0.5668572550658817,0,0.365
-0.5014935024355632,-0.9671153531943065,-1.061459245312269,-1.3777402331873008,-0.6680204575741177,-0.5282015384337324,-0.6228108516703483,-1.0374498240019705,0,0.36
-0.5014935024355632,-0.4894581479559797,-1.011766144671144,0.8151779013006786,-0.6757137000182709,-0.5282015384337324,1.1316988086917497,-0.6324040771676942,0,1.111
-0.9511843793448155,-0.565883300794112,-0.4651420376187671,-1.3777402331873008,0.28722381257491325,-0.5282015384337324,-0.13530599669274676,0.3457561911208923,0,0.37
2.19665175901995,0.9435134677590007,-1.1111523459533943,0.8151779013006786,-0.6628916292780155,-0.5282015384337324,0.5451695300468226,-0.8256831679807318,1,1.144
-0.5014935024355632,0.14104936295861167,-0.11729033313089096,0.8151779013006786,0.3295366460177561,1.8932167501164119,0.06866738881003452,-1.4677058870292523,1,1.127
-0.9511843793448155,-0.9480090649847734,0.13117517007473484,0.8151779013006786,0.307739125759322,1.8932167501164119,2.532428904156907,1.2365206966070605,0,1.118
-0.05180262552631094,-1.139071947080104,0.08148206943360968,-1.3777402331873008,0.2961992620930922,-0.5282015384337324,0.09067281629166221,0.5323125309491276,0,0.361
-0.5014935024355632,-0.31750155407018205,-0.9123799433888935,0.8151779013006786,-0.6731492858702198,-0.5282015384337324,0.9649653773886463,-1.0424918872405715,0,1.121
-0.05180262552631094,-0.27928897765111593,-0.0675972324897658,0.8151779013006786,0.3000458833151687,-0.5282015384337324,0.16515272469101824,0.5558421593959321,0,1.1099999999999999
0.3978882513829413,4.401751633684487,-1.011766144671144,0.8151779013006786,0.28722381257491325,-0.5282015384337324,-1.1763319890928337,0.14239297383065241,1,1.181
-0.9511843793448155,-0.2219701130225167,-0.21667653441314128,0.8151779013006786,0.37697830775670144,1.8932167501164119,-0.8733341799227271,-1.8324151279547216,1,1.1300000000000001
-0.5014935024355632,-1.1008593706610381,-0.3160627356953916,-1.3777402331873008,0.31158574698139846,1.8932167501164119,-0.010890695162004454,0.21802392240966723,1,0.35400000000000004
1.2972700052014459,-0.5276707243750458,-0.0675972324897658,0.8151779013006786,-0.6821247353883986,1.8932167501164119,-0.9977494814534691,1.1440828705660435,1,1.11
-0.05180262552631094,0.026411633701413237,-0.16698343377201613,0.8151779013006786,0.2859416055008878,1.8932167501164119,-0.4476137944127727,1.4045894712270923,0,1.131
1.2972700052014459,-1.119965658870571,1.1747302835383633,0.8151779013006786,0.31286795405542417,-0.5282015384337324,-1.3667635730684595,0.5272704677105263,0,1.103
-0.9511843793448155,-0.5276707243750458,-0.6142213395421425,0.8151779013006786,0.2769661559827089,-0.5282015384337324,-0.804778809691502,-0.00550754783497483,0,1.1059999999999999
-0.05180262552631094,-1.0244342178229058,0.03178896879248452,-1.3777402331873008,0.27953057013076,-0.5282015384337324,1.4744756598478757,1.4247577241814946,0,0.35900000000000004
-0.05180262552631094,-0.8524776239371081,-0.763300641465518,-1.3777402331873008,-0.6769959070922964,-0.5282015384337324,-1.605437824984577,-0.1315591287999987,0,0.364
-0.9511843793448155,-0.9862216414038396,0.7274923777682368,0.8151779013006786,-0.6705848717221687,-0.5282015384337324,0.4715359842429136,-1.1198035235657875,0,1.111
-0.05180262552631094,-0.9289027767752404,-0.8626868427477684,-1.3777402331873008,0.28722381257491325,-0.5282015384337324,0.06443557583279864,-0.07441574542918732,0,0.381
-0.05180262552631094,-0.16465124839391748,-1.1111523459533943,0.8151779013006786,-0.6487873514637345,-0.5282015384337324,2.3648491102583566,1.2835799535006696,1,1.172
1.2972700052014459,1.3829580965782613,1.8207405918729904,-0.6467675216913076,0.3654384440904714,1.8932167501164119,1.3813757743486808,1.0751746729718286,0,0.7050000000000001
-0.9511843793448155,-0.030907230927185978,-0.6142213395421425,-1.3777402331873008,-0.23335225947945798,-0.5282015384337324,2.755868629354975,0.3339913768974888,0,0.41400000000000003
-0.05180262552631094,-1.139071947080104,-0.6142213395421425,0.8151779013006786,-0.6064745180208915,-0.5282015384337324,0.8278546369261954,0.8213908232955821,0,1.1079999999999999
0.8475791282921936,0.42764368610160775,0.6777992771271116,0.8151779013006786,0.28337719135283673,-0.5282015384337324,-0.09214150432493814,1.2987061432164706,0,1.1400000000000001
-0.9511843793448155,0.026411633701413237,-0.9620730440300187,0.8151779013006786,0.32440781772165395,-0.5282015384337324,2.515501652247963,-0.7013122747619067,0,1.135
1.2972700052014459,-0.4130329951178474,1.6219681893084896,-0.6467675216913076,0.3167145752775007,-0.5282015384337324,0.4723823468383612,1.439883913897298,0,0.634
